player_name,cricsheet_id,cricinfo_id,unique_name,match_method,resolved,balls_bowled,is_bowler,wikidata_item,enwiki_title,enwiki_rev_id,enwiki_rev_timestamp,batting_style,bowling_style,playing_role,infobox_template,player_name_norm,cricsheet_id_norm
P Desungnoen,e80ed014,1322791.0,P Desungnoen,unique_name,True,31,True,,,,,,,,,p desungnoen,e80ed014
U Bhatti,c66d9486,23865.0,U Bhatti,unique_name,True,31,True,http://www.wikidata.org/entity/Q7881112,Umar Bhatti,1285556475.0,2025-04-14T11:20:47Z,Left-handed,Left-arm medium,,Infobox cricketer,u bhatti,c66d9486
Manan Ali,d0b643e1,1369884.0,Manan Ali,unique_name,True,31,True,,,,,,,,,manan ali,d0b643e1
Iqbal Hossain,e1824e7d,1270816.0,Iqbal Hossain,unique_name,True,31,True,,,,,,,,,iqbal hossain,e1824e7d
AZ Shah,e0c5125f,1447221.0,AZ Shah,unique_name,True,31,True,,,,,,,,,az shah,e0c5125f
Amit Uniyal,085071f2,1203235.0,Amit Uniyal (2),name,True,31,True,,,,,,,,,amit uniyal,085071f2
J Yon,ecd41f8c,1459920.0,J Yon,unique_name,True,31,True,,,,,,,,,j yon,ecd41f8c
M Charlie,4631be71,1362934.0,M Charlie,unique_name,True,31,True,,,,,,,,,m charlie,4631be71
Mohammad Tauqir,eb7af112,25601.0,Mohammad Tauqir,unique_name,True,31,True,http://www.wikidata.org/entity/Q6892490,Mohammad Tauqir,1311636440.0,2025-09-16T04:46:13Z,Right-handed,Right-arm off break,,Infobox cricketer,mohammad tauqir,eb7af112
Alok Kapali,54279e23,56251.0,Alok Kapali,unique_name,True,31,True,http://www.wikidata.org/entity/Q3345567,Alok Kapali,1333040148.0,2026-01-15T09:24:23Z,Right-handed,Leg break,,Infobox cricketer,alok kapali,54279e23
S Franklin,0e3552e2,1284218.0,S Franklin,unique_name,True,31,True,,,,,,,,,s franklin,0e3552e2
Samarth Shetty,324e5c36,1489792.0,Samarth Shetty,unique_name,True,30,True,,,,,,,,,samarth shetty,324e5c36
T Zotos,4c4d245a,1267519.0,T Zotos,unique_name,True,30,True,,,,,,,,,t zotos,4c4d245a
Zahid Abbas,dce01d1e,1276313.0,Zahid Abbas,unique_name,True,30,True,,,,,,,,,zahid abbas,dce01d1e
K Modise,b7f70e36,308388.0,K Modise,unique_name,True,30,True,,,,,,,,,k modise,b7f70e36
Muhammad Zohaib,8f75193e,1486141.0,Muhammad Zohaib,unique_name,True,30,True,,,,,,,,,muhammad zohaib,8f75193e
Charanjeet Singh,cb4a3840,1062607.0,Charanjeet Singh,unique_name,True,30,True,http://www.wikidata.org/entity/Q27671218,Charanjeet Singh,1337952846.0,2026-02-12T10:23:00Z,,,,,charanjeet singh,cb4a3840
P Sapesa,b58316de,1495497.0,P Sapesa,unique_name,True,30,True,,,,,,,,,p sapesa,b58316de
Kuldeep Lal,8a1d0222,1046643.0,Kuldeep Lal,unique_name,True,30,True,,,,,,,,,kuldeep lal,8a1d0222
Vishaul Singh,8d913205,345290.0,Vishaul Singh,unique_name,True,30,True,,,,,,,,,vishaul singh,8d913205
Waqar Khan,da21531c,1325923.0,Waqar Khan,unique_name,True,30,True,,,,,,,,,waqar khan,da21531c
Rahim Khan,95dc5adc,1037533.0,Rahim Khan,unique_name,True,30,True,,,,,,,,,rahim khan,95dc5adc
AAH Bhikari,9dba7a41,1463541.0,AAH Bhikari,unique_name,True,30,True,,,,,,,,,aah bhikari,9dba7a41
AM Oyede,21946d0d,522225.0,AM Oyede,unique_name,True,30,True,http://www.wikidata.org/entity/Q20744610,Leke Oyede,1263918480.0,2024-12-19T11:17:11Z,,,,,am oyede,21946d0d
DF Jacobs,de896b79,1093675.0,DF Jacobs,unique_name,True,30,True,,,,,,,,,df jacobs,de896b79
Waqas Ali,2fd4669a,1156425.0,Waqas Ali,unique_name,True,29,True,,,,,,,,,waqas ali,2fd4669a
M Malle,e15c6692,1345185.0,M Malle,unique_name,True,29,True,,,,,,,,,m malle,e15c6692
P Hingorani,ecfdfbad,1386883.0,P Hingorani,unique_name,True,29,True,,,,,,,,,p hingorani,ecfdfbad
JM Polarouthu,e1481606,1490898.0,JM Polarouthu,unique_name,True,29,True,,,,,,,,,jm polarouthu,e1481606
V Balakrishnan,0c1da0c4,1163174.0,V Balakrishnan,unique_name,True,29,True,http://www.wikidata.org/entity/Q64010522,Vinoo Balakrishnan,1263740893.0,2024-12-18T10:12:38Z,,,,,v balakrishnan,0c1da0c4
S Ramakrishnan,b0f5175e,1314054.0,S Ramakrishnan,unique_name,True,28,True,,,,,,,,,s ramakrishnan,b0f5175e
Tanzeel Sheikh,5493ad5c,1320357.0,Tanzeel Sheikh,unique_name,True,28,True,,,,,,,,,tanzeel sheikh,5493ad5c
Guillermo Aburto,08deefa3,1403932.0,Guillermo Aburto,unique_name,True,28,True,,,,,,,,,guillermo aburto,08deefa3
JM Joao,2ef6c852,1326951.0,JM Joao,unique_name,True,28,True,,,,,,,,,jm joao,2ef6c852
Sulaimon Runsewe,c25d26dc,1089932.0,Sulaimon Runsewe,unique_name,True,28,True,http://www.wikidata.org/entity/Q70761173,Sulaimon Runsewe,1263740925.0,2024-12-18T10:12:56Z,,,,,sulaimon runsewe,c25d26dc
G Richardson,5ca0e315,1278242.0,G Richardson,unique_name,True,28,True,,,,,,,,,g richardson,5ca0e315
Adnan Syed,540ef551,1194058.0,Adnan Syed,unique_name,True,28,True,,,,,,,,,adnan syed,540ef551
Shan Siddiqui,e2b86f12,1455272.0,Shan Siddiqui,unique_name,True,28,True,,,,,,,,,shan siddiqui,e2b86f12
Gurpreet Singh,1a5d690f,1343334.0,Gurpreet Singh,unique_name,True,28,True,,,,,,,,,gurpreet singh,1a5d690f
E Kahamker,41acc8bf,1046629.0,E Kahamker,unique_name,True,28,True,,,,,,,,,e kahamker,41acc8bf
OJ Herrington,59fa2bbc,1153748.0,OJ Herrington,unique_name,True,28,True,,,,,,,,,oj herrington,59fa2bbc
Dayyaan Galiem,47c449c5,550189.0,Dayyaan Galiem,unique_name,True,27,True,http://www.wikidata.org/entity/Q22959190,Dayyaan Galiem,1313681840.0,2025-09-27T15:57:54Z,Right-handed,Right-arm medium-fast,,Infobox cricketer,dayyaan galiem,47c449c5
A Awasthi,fa62a463,1403178.0,A Awasthi,unique_name,True,27,True,,,,,,,,,a awasthi,fa62a463
LHB Harrington-Myers,91136091,1193255.0,LHB Harrington-Myers,unique_name,True,27,True,http://www.wikidata.org/entity/Q66584156,Luke Harrington-Myers,1272316428.0,2025-01-28T01:52:59Z,,,,Infobox cricketer,lhb harrington-myers,91136091
V Shaw,e05dd44b,523444.0,V Shaw,unique_name,True,27,True,http://www.wikidata.org/entity/Q21066663,Vishwar Shaw,1263740949.0,2024-12-18T10:13:11Z,,,,,v shaw,e05dd44b
G Bruno,589f2008,1481320.0,G Bruno,unique_name,True,27,True,,,,,,,,,g bruno,589f2008
Abu Jayed,1bb0993e,410763.0,Abu Jayed,unique_name,True,27,True,http://www.wikidata.org/entity/Q4670238,Abu Jayed,1326523439.0,2025-12-09T11:24:57Z,Right-handed,Right-arm medium-fast,,Infobox cricketer,abu jayed,1bb0993e
Azri Azhar,23f37c09,1448905.0,Azri Azhar,unique_name,True,27,True,,,,,,,,,azri azhar,23f37c09
Tenjin Rabgey,1fed517a,1322778.0,Tenjin Rabgey,unique_name,True,27,True,,,,,,,,,tenjin rabgey,1fed517a
Jitin Singh,b7db83eb,1013201.0,Jitin Singh,unique_name,True,27,True,http://www.wikidata.org/entity/Q63465043,Jitin Singh,1284114892.0,2025-04-05T17:26:26Z,Right handed,Right arm Medium,,Infobox cricketer,jitin singh,b7db83eb
J Giyanani,2bf69ff5,1294146.0,J Giyanani,unique_name,True,27,True,,,,,,,,,j giyanani,2bf69ff5
D Jamyansuren,6ad7d184,1400102.0,D Jamyansuren,unique_name,True,27,True,,,,,,,,,d jamyansuren,6ad7d184
Ilyas Cetin,8357fc3e,1493423.0,Ilyas Cetin,unique_name,True,27,True,,,,,,,,,ilyas cetin,8357fc3e
MA Parker,4d0055a0,298197.0,MA Parker,unique_name,True,26,True,http://www.wikidata.org/entity/Q16225085,Matthew Parker (cricketer),1271958541.0,2025-01-26T14:14:11Z,Left-handed,Right-arm medium-fast,,Infobox cricketer,ma parker,4d0055a0
B Schuster,dfba63a4,1115041.0,B Schuster,unique_name,True,26,True,,,,,,,,,b schuster,dfba63a4
JMJ Lynn,70308587,1493433.0,JMJ Lynn,unique_name,True,26,True,,,,,,,,,jmj lynn,70308587
T Filer,52dfe157,580702.0,T Filer,unique_name,True,26,True,,,,,,,,,t filer,52dfe157
Mohamed Shiyam,946d4d9a,1447968.0,Mohamed Shiyam,unique_name,True,26,True,,,,,,,,,mohamed shiyam,946d4d9a
L McCarthy,8eb2e2e6,1278203.0,L McCarthy,unique_name,True,26,True,,,,,,,,,l mccarthy,8eb2e2e6
GA Rogers,46050f42,272473.0,GA Rogers,unique_name,True,26,True,http://www.wikidata.org/entity/Q5569083,Glenn Rogers,1333019135.0,2026-01-15T05:49:43Z,Right-handed,Slow left-arm orthodox,,Infobox cricketer,ga rogers,46050f42
R Brar,45d0af7e,1281567.0,R Brar,unique_name,True,26,True,,,,,,,,,r brar,45d0af7e
Yash Talati,f992c8da,1327592.0,Yash Talati,unique_name,True,26,True,,,,,,,,,yash talati,f992c8da
Arif Nasir Uddin,807c91e3,1397993.0,Arif Nasir Uddin,unique_name,True,26,True,,,,,,,,,arif nasir uddin,807c91e3
T Bukenya,b5e7d375,928125.0,T Bukenya,unique_name,True,26,True,,,,,,,,,t bukenya,b5e7d375
TJ Stephenson,82340b9d,1181997.0,TJ Stephenson,unique_name,True,25,True,,,,,,,,,tj stephenson,82340b9d
Z Abbasi,5d9ebb3c,859403.0,Z Abbasi,unique_name,True,25,True,http://www.wikidata.org/entity/Q64010817,Zain Abbasi,1263494278.0,2024-12-17T00:08:22Z,,,,,z abbasi,5d9ebb3c
KM Dabengwa,df08c69e,55388.0,KM Dabengwa,unique_name,True,25,True,http://www.wikidata.org/entity/Q3525700,Keith Dabengwa,1338713421.0,2026-02-16T20:20:53Z,Left-handed,Slow left-arm orthodox,,Infobox cricketer,km dabengwa,df08c69e
CM Mbebe,e7db2a56,1502405.0,CM Mbebe,unique_name,True,25,True,,,,,,,,,cm mbebe,e7db2a56
H Singh,8209da53,469130.0,H Singh,unique_name,True,25,True,http://www.wikidata.org/entity/Q38522050,Harmanjot Singh (cricketer),1313119984.0,2025-09-24T11:34:53Z,Right-handed,Right-arm medium,,Infobox cricketer,h singh,8209da53
Israr Khan,4ee5ded2,1271977.0,Israr Khan,unique_name,True,25,True,,,,,,,,,israr khan,4ee5ded2
A Sokovagone,10e34eef,1185747.0,A Sokovagone,unique_name,True,25,True,,,,,,,,,a sokovagone,10e34eef
Zhao Tianle,023c40b8,1387424.0,Zhao Tianle,unique_name,True,25,True,,,,,,,,,zhao tianle,023c40b8
Saran Maliwan,c7e5cc8f,1058969.0,Saran Maliwan,unique_name,True,25,True,,,,,,,,,saran maliwan,c7e5cc8f
Ghayour Ahmad,f87f5e5f,1337289.0,Ghayour Ahmad,unique_name,True,25,True,,,,,,,,,ghayour ahmad,f87f5e5f
Mohammed Aslam,83b3a4eb,1460182.0,Mohammed Aslam,unique_name,True,25,True,,,,,,,,,mohammed aslam,83b3a4eb
J Raubenheimer,3c338b6a,595881.0,J Raubenheimer,unique_name,True,25,True,,,,,,,,,j raubenheimer,3c338b6a
HK Kukreja,b67bfbf8,1471899.0,HK Kukreja,unique_name,True,25,True,,,,,,,,,hk kukreja,b67bfbf8
Ye Ko Ko,73c0e40c,1516420.0,Ye Ko Ko,unique_name,True,25,True,,,,,,,,,ye ko ko,73c0e40c
Mohamed Miuvaan,a5bdacc3,1400105.0,Mohamed Miuvaan,unique_name,True,25,True,,,,,,,,,mohamed miuvaan,a5bdacc3
K Birkenstock,27b8d7b6,1057456.0,K Birkenstock,unique_name,True,25,True,http://www.wikidata.org/entity/Q27663001,Karl Birkenstock,1323640348.0,2025-11-22T23:48:34Z,,,,Infobox cricketer,k birkenstock,27b8d7b6
R Francis,06b766f4,1163183.0,R Francis,unique_name,True,25,True,,,,,,,,,r francis,06b766f4
M Breban,52a0b3ed,414816.0,M Breban,unique_name,True,25,True,http://www.wikidata.org/entity/Q39261712,Matthew Breban,1069372264.0,2022-02-02T00:23:29Z,,,,,m breban,52a0b3ed
E Batkhuyag,1c366af1,1447964.0,E Batkhuyag,unique_name,True,25,True,,,,,,,,,e batkhuyag,1c366af1
Khurram Chohan,796e4140,41224.0,Khurram Chohan,unique_name,True,25,True,http://www.wikidata.org/entity/Q6403106,Khurram Chohan,1275269337.0,2025-02-12T00:59:13Z,Right-handed,Right-arm fast-medium,,Infobox cricketer,khurram chohan,796e4140
Haris Karim,5d534cff,1441659.0,Haris Karim,unique_name,True,25,True,,,,,,,,,haris karim,5d534cff
AK Muslar,93f72fdc,1159658.0,AK Muslar,unique_name,True,25,True,,,,,,,,,ak muslar,93f72fdc
Shoaib Ali,f0e8d51a,436997.0,Shoaib Ali,unique_name,True,25,True,,,,,,,,,shoaib ali,f0e8d51a
T Hewa,3c19f045,1310707.0,T Hewa,unique_name,True,25,True,,,,,,,,,t hewa,3c19f045
GI Gokoel,72caebdc,379309.0,GI Gokoel,unique_name,True,25,True,,,,,,,,,gi gokoel,72caebdc
K Subramanian,cf06cb34,1156686.0,K Subramanian,unique_name,True,25,True,,,,,,,,,k subramanian,cf06cb34
Lee Kangmin,cd752e8a,1063358.0,Lee Kangmin,unique_name,True,25,True,,,,,,,,,lee kangmin,cd752e8a
N Master,4833efb4,585437.0,N Master,unique_name,True,25,True,http://www.wikidata.org/entity/Q58009433,Nabil Master,1263493806.0,2024-12-17T00:05:08Z,,,,,n master,4833efb4
Zikria Islam,a6de4c41,1456609.0,Zikria Islam,unique_name,True,25,True,,,,,,,,,zikria islam,a6de4c41
D Doyle-Calle,74be2916,1312417.0,D Doyle-Calle,unique_name,True,25,True,,,,,,,,,d doyle-calle,74be2916
Naveed Fakhr,76e84cb1,1195193.0,Naveed Fakhr,unique_name,True,25,True,,,,,,,,,naveed fakhr,76e84cb1
W Uisuk,f20e7aac,307733.0,W Uisuk,unique_name,True,25,True,,,,,,,,,w uisuk,f20e7aac
Shubham Ranjane,6c7a68d0,554701.0,Shubham Ranjane,unique_name,True,25,True,http://www.wikidata.org/entity/Q27899213,Shubham Ranjane,1338856103.0,2026-02-17T17:12:50Z,,,All-rounder,Infobox cricketer,shubham ranjane,6c7a68d0
J Chialoufas,90eac542,1438805.0,J Chialoufas,unique_name,True,24,True,,,,,,,,,j chialoufas,90eac542
EF Faalupega,d3611e29,1495173.0,EF Faalupega,unique_name,True,24,True,,,,,,,,,ef faalupega,d3611e29
JW Wilson,91c984a1,38751.0,JW Wilson,unique_name,True,24,True,http://www.wikidata.org/entity/Q366237,Jeff Wilson (sportsman),1338713554.0,2026-02-16T20:21:41Z,Right-handed,Right-arm fast-medium,,Infobox cricketer,jw wilson,91c984a1
K Tari,a65593c6,420512.0,K Tari,unique_name,True,24,True,http://www.wikidata.org/entity/Q20873483,Kenny Tari,1310081116.0,2025-09-07T15:57:49Z,Right-handed,Right-arm Medium,,Infobox cricketer,k tari,a65593c6
CG Osborne,19758a47,1390691.0,CG Osborne,unique_name,True,24,True,,,,,,,,,cg osborne,19758a47
S Kruger,1fbc10cd,1463089.0,S Kruger,unique_name,True,24,True,,,,,,,,,s kruger,1fbc10cd
Rahel Khan,c443b748,1046655.0,Rahel Khan,unique_name,True,24,True,,,,,,,,,rahel khan,c443b748
N Ndouteng,25640e61,1286501.0,N Ndouteng,unique_name,True,24,True,,,,,,,,,n ndouteng,25640e61
Mokbul Ahammed,0f6ffe16,1510531.0,Mokbul Ahammed,unique_name,True,24,True,,,,,,,,,mokbul ahammed,0f6ffe16
Mobashar Ashraf,bbfdb0c8,1156613.0,Mobashar Ashraf,unique_name,True,24,True,,,,,,,,,mobashar ashraf,bbfdb0c8
Aphsal Ashraf,772f226b,1217290.0,Aphsal Ashraf,unique_name,True,24,True,,,,,,,,,aphsal ashraf,772f226b
H Hiri,9dc3ea7e,646175.0,H Hiri,unique_name,True,24,True,http://www.wikidata.org/entity/Q21621482,Hiri Hiri,1313133897.0,2025-09-24T13:35:41Z,Right-handed,Right-arm off break,,Infobox cricketer,h hiri,9dc3ea7e
MM Iqbal,4ff67681,25433.0,MM Iqbal,unique_name,True,24,True,http://www.wikidata.org/entity/Q6898871,Moneeb Iqbal,1267606551.0,2025-01-05T21:44:39Z,Right-handed,Leg break,,Infobox cricketer,mm iqbal,4ff67681
SN Swamy,95382501,1498054.0,SN Swamy,unique_name,True,24,True,,,,,,,,,sn swamy,95382501
S Arachchige,2a7a3137,1185332.0,S Arachchige,unique_name,True,24,True,http://www.wikidata.org/entity/Q64685470,Shameera Arachchige,1337949721.0,2026-02-12T09:54:26Z,,,,,s arachchige,2a7a3137
S Tobgay,d7f1fe76,387032.0,S Tobgay,unique_name,True,24,True,,,,,,,,,s tobgay,d7f1fe76
Shafiq Jan,11cebda3,1511118.0,Shafiq Jan,unique_name,True,24,True,,,,,,,,,shafiq jan,11cebda3
K Boniface,a89433c5,1513985.0,K Boniface,unique_name,True,24,True,,,,,,,,,k boniface,a89433c5
J Prodehl,45be80ed,1282001.0,J Prodehl,unique_name,True,24,True,,,,,,,,,j prodehl,45be80ed
Jun Hyunwoo,431f2dd4,1063353.0,Jun Hyunwoo,unique_name,True,24,True,,,,,,,,,jun hyunwoo,431f2dd4
Basir Ahamad,218c7eab,1290587.0,Basir Ahamad,unique_name,True,24,True,http://www.wikidata.org/entity/Q113171867,Basir Ahamad,1336775526.0,2026-02-05T17:36:06Z,Left-handed,Slow left-arm orthodox,,Infobox cricketer,basir ahamad,218c7eab
B Mejaro,6bd0d89e,1426387.0,B Mejaro,unique_name,True,24,True,,,,,,,,,b mejaro,6bd0d89e
T Henderson,0a4ebc61,45434.0,T Henderson,unique_name,True,24,True,http://www.wikidata.org/entity/Q7861558,Tyron Henderson,1338559433.0,2026-02-15T22:16:32Z,Right-handed,Right-arm fast-medium,,Infobox cricketer,t henderson,0a4ebc61
Tafseer Ali,b9c3ffcd,581602.0,Tafseer Ali,unique_name,True,24,True,http://www.wikidata.org/entity/Q64747449,Tafseer Ali,1264022240.0,2024-12-20T00:23:40Z,,,,,tafseer ali,b9c3ffcd
RT Lyons,7d32d965,25475.0,RT Lyons,unique_name,True,24,True,http://www.wikidata.org/entity/Q7369481,Ross Lyons,1333018277.0,2026-01-15T05:43:02Z,Left-handed,Slow left-arm orthodox,,Infobox cricketer,rt lyons,7d32d965
KDC Clarke,1e1a8922,1193549.0,KDC Clarke,unique_name,True,24,True,http://www.wikidata.org/entity/Q131431079,Kris Clarke,1334129978.0,2026-01-21T18:51:47Z,Right-handed,Right-arm medium-fast,,Infobox cricketer,kdc clarke,1e1a8922
P Deol,ecfa6005,1447801.0,P Deol,unique_name,True,24,True,,,,,,,,,p deol,ecfa6005
GW Aldridge,42a05795,36187.0,GW Aldridge,unique_name,True,24,True,http://www.wikidata.org/entity/Q5592185,Graeme Aldridge,1317741623.0,2025-10-19T19:46:13Z,Right-handed,Right-arm fast-medium,,Infobox cricketer,gw aldridge,42a05795
Tarun Yadav,865d671f,1323707.0,Tarun Yadav,unique_name,True,23,True,,,,,,,,,tarun yadav,865d671f
Mazharul Islam,30564b3e,1283118.0,Mazharul Islam,unique_name,True,23,True,,,,,,,,,mazharul islam,30564b3e
C Sakariya,2cdce1be,1131754.0,C Sakariya,unique_name,True,23,True,http://www.wikidata.org/entity/Q49766209,Chetan Sakariya,1338301167.0,2026-02-14T09:20:01Z,Left-handed,Left-arm medium-fast,,Infobox cricketer,c sakariya,2cdce1be
JJ Wright,c5981c9c,346671.0,JJ Wright,unique_name,True,23,True,,,,,,,,,jj wright,c5981c9c
Hassan Khan Mohammad,a46de6e0,1058795.0,Hassan Khan Mohammad,unique_name,True,23,True,http://www.wikidata.org/entity/Q75489739,Hassan Khan Mohammad,1319431097.0,2025-10-29T19:49:36Z,,,Bowler,Infobox cricketer,hassan khan mohammad,a46de6e0
Dharmendra Manani,6cd74704,1236494.0,Dharmendra Manani,unique_name,True,23,True,,,,,,,,,dharmendra manani,6cd74704
Ibrahim Rahimi,f8ef3653,1325907.0,Ibrahim Rahimi,unique_name,True,22,True,,,,,,,,,ibrahim rahimi,f8ef3653
YSD Seneveratne,0f71478c,307195.0,YSD Seneveratne,unique_name,True,22,True,http://www.wikidata.org/entity/Q27949805,Sacha de Alwis,1302075060.0,2025-07-23T06:13:57Z,Left-handed,Slow left-arm orthodox,,Infobox cricketer,ysd seneveratne,0f71478c
E Kuyumcu,4e6bc859,1323430.0,E Kuyumcu,unique_name,True,22,True,,,,,,,,,e kuyumcu,4e6bc859
Mustapha Suwareh,44116edc,1143154.0,Mustapha Suwareh,unique_name,True,22,True,,,,,,,,,mustapha suwareh,44116edc
L Gharasim,18f4d808,1198942.0,L Gharasim,unique_name,True,22,True,,,,,,,,,l gharasim,18f4d808
Vishal Sharma,f555bcf4,317711.0,Vishal Sharma,unique_name,True,22,True,http://www.wikidata.org/entity/Q21285546,Vishal Sharma (Hyderabad cricketer),1303118925.0,2025-07-29T05:23:05Z,,,,Infobox cricketer,vishal sharma,f555bcf4
Z Simpson,83d567a4,1314050.0,Z Simpson,unique_name,True,22,True,,,,,,,,,z simpson,83d567a4
Khan Arbaaz,b84be97f,1345173.0,Khan Arbaaz,unique_name,True,22,True,,,,,,,,,khan arbaaz,b84be97f
AR Bisht,80fe6790,1337258.0,AR Bisht,unique_name,True,21,True,,,,,,,,,ar bisht,80fe6790
M Walker,6f79d514,1399349.0,M Walker,unique_name,True,21,True,,,,,,,,,m walker,6f79d514
R Johnson,fabbb9e0,1481329.0,R Johnson,unique_name,True,21,True,,,,,,,,,r johnson,fabbb9e0
DE Roache,110b180a,1333975.0,DE Roache,unique_name,True,21,True,,,,,,,,,de roache,110b180a
Myat Thu Aung,cebbf3c9,1387419.0,Myat Thu Aung,unique_name,True,21,True,,,,,,,,,myat thu aung,cebbf3c9
M Zondeki,9b75e4f1,48112.0,M Zondeki,unique_name,True,21,True,http://www.wikidata.org/entity/Q6898692,Monde Zondeki,1258772816.0,2024-11-21T15:18:08Z,Right-handed,Right-arm fast,,Infobox cricketer,m zondeki,9b75e4f1
T Pullman,d000b421,1489207.0,T Pullman,unique_name,True,21,True,,,,,,,,,t pullman,d000b421
Karthik Jayaraj,df61f648,1448380.0,Karthik Jayaraj,unique_name,True,21,True,,,,,,,,,karthik jayaraj,df61f648
MR Montfort,518d96de,1097574.0,MR Montfort,unique_name,True,21,True,http://www.wikidata.org/entity/Q66739290,Mark Montfort,1275105530.0,2025-02-11T02:23:52Z,,,,Infobox cricketer,mr montfort,518d96de
Tanvir Ahmed,ea2df1f1,266340.0,Tanvir Ahmed,unique_name,True,21,True,http://www.wikidata.org/entity/Q60041935,Tanvir Ahmed (umpire),1325145225.0,2025-12-01T11:45:34Z,,,Umpire,Infobox cricketer,tanvir ahmed,ea2df1f1
Anowarul Islam,39431db7,1190146.0,Anowarul Islam,unique_name,True,21,True,,,,,,,,,anowarul islam,39431db7
K Govind,0371cc19,1283128.0,K Govind,unique_name,True,21,True,,,,,,,,,k govind,0371cc19
GR Russ,1f28fdfd,1167316.0,GR Russ,unique_name,True,20,True,http://www.wikidata.org/entity/Q62273829,Grant Russ,1328114428.0,2025-12-17T23:33:43Z,,,,Infobox cricketer,gr russ,1f28fdfd
Waleed Waqar,f9d26872,1434629.0,Waleed Waqar,unique_name,True,20,True,,,,,,,,,waleed waqar,f9d26872
Robiul Khan,649278f3,1360726.0,Robiul Khan,unique_name,True,20,True,,,,,,,,,robiul khan,649278f3
AQM Yako,3f4456f5,1425077.0,AQM Yako,unique_name,True,20,True,,,,,,,,,aqm yako,3f4456f5
Mohammad Waheed,e345bcdc,1256773.0,Mohammad Waheed,unique_name,True,20,True,,,,,,,,,mohammad waheed,e345bcdc
S Weleilakeba,45b8f7c8,961445.0,S Weleilakeba,unique_name,True,20,True,,,,,,,,,s weleilakeba,45b8f7c8
JKC Ahir,3c5df172,1399355.0,JKC Ahir,unique_name,True,20,True,,,,,,,,,jkc ahir,3c5df172
Adnan Shnwarei,c8281df7,1498059.0,Adnan Shnwarei,unique_name,True,20,True,,,,,,,,,adnan shnwarei,c8281df7
SKR Mallidi,74d82e24,1442097.0,SKR Mallidi,unique_name,True,20,True,,,,,,,,,skr mallidi,74d82e24
Navid Abdollahpour,452e7e96,1217283.0,Navid Abdollahpour,unique_name,True,20,True,,,,,,,,,navid abdollahpour,452e7e96
S Hongsi,1d50ed62,452511.0,S Hongsi,unique_name,True,20,True,,,,,,,,,s hongsi,1d50ed62
N Magagula,3a54c25b,1276668.0,N Magagula,unique_name,True,20,True,,,,,,,,,n magagula,3a54c25b
HMHE Parsons,0ca1ea55,1493437.0,HMHE Parsons,unique_name,True,19,True,,,,,,,,,hmhe parsons,0ca1ea55
U Sofi,10962078,1115039.0,U Sofi,unique_name,True,19,True,,,,,,,,,u sofi,10962078
Sadat Said,c5d00347,1495420.0,Sadat Said,unique_name,True,19,True,,,,,,,,,sadat said,c5d00347
R Patten,4437df8c,1481827.0,R Patten,unique_name,True,19,True,,,,,,,,,r patten,4437df8c
PA Desai,fccf5309,440977.0,PA Desai,unique_name,True,19,True,http://www.wikidata.org/entity/Q16233094,Parth Desai,1329275440.0,2025-12-24T23:13:20Z,Right-handed,Slow left-arm orthodox,,Infobox cricketer,pa desai,fccf5309
Sharif Asadullah,ac387889,43181.0,Sharif Asadullah,unique_name,True,19,True,http://www.wikidata.org/entity/Q23542656,Sharif Asadullah,1333092346.0,2026-01-15T17:36:15Z,Right-handed,Right-arm fast-medium,,Infobox cricketer,sharif asadullah,ac387889
Haroon Shahid,cc3ebe28,307825.0,Haroon Shahid,unique_name,True,19,True,,,,,,,,,haroon shahid,cc3ebe28
Muhammad Saleem,a025c156,893445.0,Muhammad Saleem,unique_name,True,19,True,,,,,,,,,muhammad saleem,a025c156
DK Butler,671398e3,51292.0,DK Butler,unique_name,True,19,True,http://www.wikidata.org/entity/Q5252418,Deighton Butler,1304779768.0,2025-08-08T03:31:16Z,Left-handed,Left-arm fast-medium,,Infobox cricketer,dk butler,671398e3
Nazakat Ali,e5cb6eb9,1188721.0,Nazakat Ali,unique_name,True,19,True,http://www.wikidata.org/entity/Q64746314,Nazakat Ali,1264022520.0,2024-12-20T00:25:32Z,,,,,nazakat ali,e5cb6eb9
AR Perez Rivero,2e563be8,23661.0,AR Perez Rivero,unique_name,True,19,True,,,,,,,,,ar perez rivero,2e563be8
Y Saranonnakkun,9c93c0a3,1167815.0,Y Saranonnakkun,unique_name,True,19,True,,,,,,,,,y saranonnakkun,9c93c0a3
S Rengarajan,d4aa6a65,1230638.0,S Rengarajan,unique_name,True,19,True,,,,,,,,,s rengarajan,d4aa6a65
SSM Stanislaus,34dd3fd9,1233043.0,SSM Stanislaus,unique_name,True,19,True,,,,,,,,,ssm stanislaus,34dd3fd9
EP Thompson,7a653792,38626.0,EP Thompson,unique_name,True,19,True,,,,,,,,,ep thompson,7a653792
